audio	sentence	gender	gender_domain	duration
221029-170522_nya_394_elicit_31	mnyamata wometedwa mutu ndi magalasi atakhala patebulo la kukhitchini pogwiritsa ntchito kompyuta 	M	1	9.755
221029-170522_nya_394_elicit_32	munthu akuwonera zojambula pawailesi yakanema ali ndi dzanja la munthu wachiwiri moyang anizana ndi iye akufikira maswiti m mbale ndi mtengo wa khrisimasi kumbuyo 	M	1	17.061
221029-170522_nya_394_elicit_33	munthu womangirira mwana pachifuwa akuyang ana chapatali 	M	1	5.013
221029-170522_nya_394_elicit_34	mawonedwe a ariel a mwamuna wovala chipewa cholimba cha lalanje ndikumangirira chinthu chomwe chili pamwamba pa mzinda kumbuyo kwake ndi chida chamtundu wina 	M	1	15.495
221029-170522_nya_394_elicit_35	mwamuna wovala malaya alalanje ndi chipewa cholimba cha lalanje akugwira ntchito pamwamba pa nyumba zina ndi msewu pansi 	M	1	9.574
221029-170522_nya_394_elicit_36	mwamuna wovala chisoti cha lalanje wakhala pampando wa crane akuyang ana pansi 	M	1	6.012
221029-170522_nya_394_elicit_37	kamwana kakang ono kwambiri kamaliseche kamene kali ndi chubu chodyetsera m mphuno mwake akusambitsidwa ndi mkazi mumtsuko wamtundu wa rubbermaid wodzazidwa ndi sopo 	M	1	15.903
221029-170522_nya_394_elicit_38	mwamuna wovala chipewa cholimba chalalanje akutsitsidwa m mbali mwa nyumba 	M	1	5.354
221029-170522_nya_394_elicit_39	mwamuna wovala malaya akuda ndi mkazi wakuda ndi wofiira amakhala patebulo akudyera limodzi 	M	1	6.692
221029-170522_nya_394_elicit_40	anthu awiri akuyang ana njinga yamoto yapamwamba pomwe mayi wina ali m kati mwa lesitilanti akuwayang ana 	M	1	8.462
221029-170522_nya_394_elicit_41	kamnyamata kakang ono kakukwera njinga yadothi yokhala ndi nambala seveni kutsika phiri 	M	1	7.94
221029-170522_nya_394_elicit_42	galu wakuda wavala kolala yofiira ndipo akudumphira m madzi pambuyo pa frisbee 	M	1	9.006
221029-170522_nya_394_elicit_43	banja la ana aamuna awiri ang onoang ono mkazi ndi mwamuna akuima kutsogolo kwa malo owoneka bwino 	M	1	8.258
221029-170522_nya_394_elicit_44	galu akuthamanga m dera lomwe muli nkhalango zambiri ndi maluwa akuluakulu oyera 	M	1	8.666
221029-170522_nya_394_elicit_45	ogula amagula zinthu kuchokera ku golosale komwe kumakhala anthu ambiri ku asia 	M	1	6.397
221029-170522_nya_394_elicit_46	mayi wina akumwaza madzi ena kumbuyo 	M	1	3.38
221029-170522_nya_394_elicit_47	mmodzi wa brunette wokhala ndi tsitsi mu bun ali pafupi ndi zidebe zamitundu ndipo wavala hoodie ndi chidole chopetedwa pa hood 	M	1	12.387
221029-170522_nya_394_elicit_48	bambo akugwira ntchito pa tayala lakumbuyo la njinga pamene mwana akuyang ana kumbuyo kwanjingayo 	M	1	8.961
221029-170522_nya_394_elicit_49	mayi wina akubweretsa chakumwa kwa banja lomwe lidakhalapo lomwe linali ndi mayi yemwe wavala diresi lalitali loyera komanso mwamuna wovala suti yakuda 	M	1	14.088
221025-235408_nya_b6c_elicit_0	mwamuna akugwiritsa ntchito bulldozer kapena bobcat kukumba nthaka 	F	0	7.509
221025-235408_nya_b6c_elicit_1	kamtsikana kakang ono kovala bib yamizere yapinki ndi yoyera akudya oatmeal patebulo lodyera 	F	0	11.525
221025-235408_nya_b6c_elicit_2	mwamuna wovala chipewa chakuda chijasi chofiyira mathalauza akuda ndi nsapato za nsapato akuthamanga m mphepete mwa msewu wamadzi woundana 	F	0	14.792
221025-235408_nya_b6c_elicit_3	mtsikana wina atavala zovala za m nyengo yozizira akugudubuzika chipale chofewa pamalo otidwa ndi chipale chofewa 	F	0	12.205
221025-235408_nya_b6c_elicit_4	pali anthu angapo akuyenda kupita ku nyumba yomwe ili ndi mtengo wawukulu pafupi ndi iyo kumunda 	F	0	10.141
221025-235408_nya_b6c_elicit_5	mtsikana wovala malaya akuda ndi kabudula wakuda akudumphira m mwamba pamphepete mwa nyanja 	F	0	9.188
221025-235408_nya_b6c_elicit_6	mtsikana wovala mathalauza akuda ndi mutu walalanje akudumpha mwendo umodzi wotambasula ndi phazi loloza wina kumbuyo atavala zomwezo 	F	0	16.289
221025-235408_nya_b6c_elicit_7	anthu omwe ali mumsewu akuwunika zambiri zamayendedwe pomwe mtsikana wina akulankhula pa foni yake 	F	0	8.984
221025-235408_nya_b6c_elicit_8	pachithunzipa pali anthu angapo ndipo sungathe kuwawona nkhope zawo koma ena akugwedeza manja awo mozungulira 	F	0	10.958
221025-235408_nya_b6c_elicit_9	nsalu zisanu ndi zinayi zakuda ndi zofiirira zomangira zingwe zomangirira pa kapinga waudzu 	F	0	10.89
221025-235408_nya_b6c_elicit_10	mtsikana wovala chovala cha pinki akuwomba thovu panjira kutsogolo kwa ngalawa yakuda 	F	0	9.664
221025-235408_nya_b6c_elicit_11	mwamuna akuyendetsa atv mumsewu wafumbi ndi chingwe chamagetsi kumbuyo kwake 	F	0	10.753
221025-235408_nya_b6c_elicit_12	mtsikana ndi mwamuna atavala chipewa chachikuda akutsamira pawindo la limousine 	F	0	8.938
221025-235408_nya_b6c_elicit_13	anthu akukwera pa mlatho wa zingwe womwe ukuwoloka mtsinje 	F	0	6.919
221025-235408_nya_b6c_elicit_14	wokwera panjinga wovala jekete lachikasu la neon ndi thalauza lakuda amapondaponda mumsewu pafupi ndi msewu wokhala ndi njanji ya alonda 	F	0	15.518
221025-235408_nya_b6c_elicit_15	ogwira ntchito five ovala ma t shirts a buluu akugwira ntchito mwakhama pagalimoto kuti akwaniritse mwini wake wa galimotoyo 	F	0	13.294
221025-235408_nya_b6c_elicit_16	mwamuna wovala malaya otuwa akugwedeza mipira isanu ndi umodzi yakuda ndi yoyera 	F	0	9.528
221025-235408_nya_b6c_elicit_17	mayi wazaka zapakati atavala apuloni atanyamula chidebe cha ayisikilimu ndi ma cones 	F	0	16.607
221025-235408_nya_b6c_elicit_18	mnyamata wovala sweti yakuda akuyimba lipenga mu maikolofoni 	F	0	7.373
221025-235408_nya_b6c_elicit_19	galu woyera galu wabulauni ndi galu wakuda akusewera m munda waudzu 	F	0	8.643
221025-235408_nya_b6c_elicit_20	galu wokutidwa ndi zingwe akuyenda kuchoka pa tray yofiira atanyamula chikwama 	F	0	9.143
221025-235408_nya_b6c_elicit_21	ovina atatu aamuna ndi aakazi ali pabwalo pabwalo la ballet ndi ovina ena kumbuyo 	F	0	11.525
221025-235408_nya_b6c_elicit_22	mwamuna wavala chovala chafumbi wagona pansi mumsewu wafumbi 	F	0	7.033
221025-235408_nya_b6c_elicit_23	mnyamata akuyang ana pansi pa skateboard yake pamene chipale chofewa chikukuta pansi ndi magalimoto mumsewu 	F	0	11.389
221025-235408_nya_b6c_elicit_24	wosambira akugwera nkhope yake pachipale chofewa 	F	0	5.422
221025-235408_nya_b6c_elicit_25	wokwera m chipale chofewa wokhala ndi bolodi wapinki akudumpha pansi pa phiri lomwe lakutidwa ndi chipale chofewa pafupi ndi mitengo 	F	0	13.499
221025-235408_nya_b6c_elicit_26	galu wabulauni ndi woyera ataima pafupi ndi galu wamng ono wabulauni ndi woyera kutsogolo kwa mpanda 	F	0	9.642
221025-235408_nya_b6c_elicit_27	gulu la zisudzo ndi zisudzo zikuchita sewero 	F	0	7.373
221025-235408_nya_b6c_elicit_28	galu wakuda wovala zingwe zomangirira pa sieloi yofiira 	F	0	7.464
221025-235408_nya_b6c_elicit_29	khamu la anthu likuwona anthu awiri ovala zoyera akugawana kamphindi mokondwera ndi madengu a mavwende maluwa oyera mabotolo a champagne ndi zokongoletsera kutsogolo 	F	0	20.101
221025-235408_nya_b6c_elicit_30	bambo wina ali ndi tcheni chachitsulo ndipo akusema chipilala cha madzi oundana 	F	0	11.774
221025-235408_nya_b6c_elicit_31	amayi atatu aku asia m modzi wachikulire m modzi mwana ndi wina wamkulu akuwoloka msewu 	F	0	9.528
221025-235408_nya_b6c_elicit_32	wosewera wa accordion wokhala ndi malaya amitundu yowala atakhala panja pampando ndi mnyamata wovala t shirt yabuluu akudutsa 	F	0	13.249
221025-235408_nya_b6c_elicit_33	okwera njinga awiri amatsogolera paketiyo pa mpikisano atavala mathalauza atalitalitali 	F	0	11.071
221025-235408_nya_b6c_elicit_34	gulu la agalu amakoka chotengera atanyamula anthu awiri pa chipale chofewa 	F	0	8.712
221025-235408_nya_b6c_elicit_35	gologolo wabulauni akudumpha m mwamba pamalo a chipale chofewa 	F	0	6.942
221025-235408_nya_b6c_elicit_36	antchito awiri akupenta kumaso kwa nyumba 	F	0	6.76
221025-235408_nya_b6c_elicit_37	ana awiri inu amene mukuwoneka kuti ndinu ochokera ku india mumajambula chithunzi ndipo mukuwoneka osangalala potero 	F	0	12.024
221025-235408_nya_b6c_elicit_38	mwamuna wovala vest wobiriwira akuwongolera magalimoto m malo achisanu oyenda pansi atayima m mbali 	F	0	12.909
221025-235408_nya_b6c_elicit_39	wochita nawo mpikisano wothamangitsa agalu akudutsa oonerera 	F	0	7.305
221025-235408_nya_b6c_elicit_40	kamwana kakang ono kayimirira pafupi ndi galimoto yobiriwira yobiriwira yoyimitsidwa pamalo owonetsera 	F	0	9.551
221025-235408_nya_b6c_elicit_41	atsikana atatu ndi mnyamata amadikirira sitima yapamtunda 	F	0	6.738
221025-235408_nya_b6c_elicit_42	gulu la atsikana atsitsi lakuda lovala zazifupi likudutsa mabanki a maloko 	F	0	9.256
221025-235408_nya_b6c_elicit_43	pali atsikana anayi omwe ali ndi akabudula akuyenda limodzi 	F	0	6.352
221025-235408_nya_b6c_elicit_44	khamu la anthu likukhala m mabala a bleachers ndipo ena anyamula mbendera za ku america 	F	0	10.867
221025-235408_nya_b6c_elicit_45	mwamuna akukonzekera kugudubuza mpira pakati pa miyendo yake pamene mwamuna wina akuyang ana kuchokera kunjira ina 	F	0	11.298
221025-235408_nya_b6c_elicit_46	mwamuna akukonzekera kugudubuza mpira pakati pa miyendo yake pamene mwamuna wina akuyang ana kuchokera kunjira ina 	F	0	10.277
221025-235408_nya_b6c_elicit_47	gulu la anyamata akusewera mpira wa basketball ndipo mnyamata wovala malaya abulauni akuponya mpira mudengu 	F	0	10.663
221025-235408_nya_b6c_elicit_48	mayiyo wanyamula mwana wamkazi atavala diresi yamizeremizere 	F	0	10.572
221025-235408_nya_b6c_elicit_49	bambo wina akukwera thireyi yofiyira kuti atsetsereke pa chipale chofewa pa tsiku la chipale chofewa 	F	0	12.909
221029-174228_nya_394_elicit_0	nachi chithunzi cha mwamuna akugwira ntchito yomanga panyumba ina 	M	1	6.034
221029-174228_nya_394_elicit_1	anthu amisinkhu yonse kuchita nawo zochitika zankhondo pamene kugwa mvula 	M	1	7.078
221029-174228_nya_394_elicit_2	khamu la apaulendo likuyenda pakati pa masitima awiri pasiteshoni yamkati 	M	1	7.486
221029-174228_nya_394_elicit_3	mtsikana wina akuyenda mumsewu atavala diresi yofiira ndi yoyera komanso nsapato 	M	1	6.738
221029-174228_nya_394_elicit_4	pamsonkhanowu atsikana atatu ovala mayunifolomu obiriwira komanso nthenga zobiriwira ndi zachikasu akuvina pakati pa msewu 	M	1	10.572
221029-174228_nya_394_elicit_5	bambo wina wachikulire akugulitsa zokolola kumbuyo kwa galimoto yake pamene mkazi akuyang anitsitsa katundu wake 	M	1	9.982
221029-174228_nya_394_elicit_6	amuna atatu ali pamalo okwerera basi mwamuna mmodzi akutembenuzidwa kuti amange nsapato yake pamene mwamuna wina waima kutsogolo kwa mnzake amene wakhala pa benchi akulankhula naye 	M	1	15.881
221029-174228_nya_394_elicit_7	atsikana ang onoang ono awiri achizungu ndi mnyamata mmodzi woyera anakhala pabenchi panja akucheza 	M	1	8.212
221029-174228_nya_394_elicit_8	gulu la asodzi linasuzumira mumzindawo kutsidya lina la mtsinje uku akudikirira kuti nsomba zilume 	M	1	10.821
221029-174228_nya_394_elicit_9	mwamuna wina wovala malaya amizere yoyera ndi yabuluu wokhala ndi tsitsi lakuda waima m chipinda choyandikana ndi anthu ena akuyang ana kutsogolo 	M	1	11.91
221029-174228_nya_394_elicit_10	bambo atavala chipewa cha mpira chakumbuyo ndi nsapato za skate ali panjinga yaing ono ndipo akuchita masewera olimbitsa thupi pamalo ochitira masewera olimbitsa thupi 	M	1	13.748
221029-174228_nya_394_elicit_11	mtsikana wovala chovala chofiirira atakhala pamipando yokhala ndi mapilo ofiira uku akumwetulira kamera 	M	1	9.596
221029-174228_nya_394_elicit_12	bambo atanyamula mtsikana atavala suti yosambira paphewa pake pagombe lotanganidwa kwambiri ndi gudumu la ferris kumbuyo 	M	1	11.434
221029-174228_nya_394_elicit_13	amuna awiri akuphimba boti losakhalitsa ndi sofa 	M	1	4.514
221029-174228_nya_394_elicit_14	mwamuna wovala chipewa chakuda ndi kabudula akukonza hema wa mesh panja 	M	1	6.534
221029-174228_nya_394_elicit_15	munthu wosambira ali m mbali yosazama kwambiri ya nyanja ndipo dzanja lake lili pa kadoko kakang ono 	M	1	9.823
221029-174228_nya_394_elicit_16	mayi wina yemwe wavala bulawuzi yoyera magalasi a m maso komanso chipewa cha floppy akuwerenga buku pafupi ndi kamadzi 	M	1	9.301
221029-174228_nya_394_elicit_17	amuna awiri akukhala m bwato lokwera atanyamula nkhafi ndi kuvala zipewa 	M	1	6.488
221029-174228_nya_394_elicit_18	mayi wina yemwe akumwetulira wovala chipewa chaudzu chachikulu akukokedwa ndi chingwe chofiira mumtsinje mumtsinje mu chubu chakuda chamkati 	M	1	13.181
221029-174228_nya_394_elicit_19	mkazi wovala bikini walalanje akusisita kumbuyo kwa mwamuna wandevu 	M	1	5.785
221029-174228_nya_394_elicit_20	mnyamata atakhala mu chubu m madzi 	M	1	3.403
221029-174228_nya_394_elicit_21	bambo wandevu wokhala ndi bandanna komanso chipewa chotengera mbale amakhala momasuka pafupi ndi madzi 	M	1	10.254
221029-174228_nya_394_elicit_22	mnyamata watsitsi lalitali la blond komanso malaya obiriwira akuyenda mumsewu wosadziwika bwino 	M	1	8.689
221029-174228_nya_394_elicit_23	bambo akusamba m chinthu chooneka ngati sinki koma chozungulira 	M	1	6.012
221029-174228_nya_394_elicit_24	mwamuna wovala malaya abulauni ndi kabudula wonyezimira wagwada pansi akuyang ana makina amtundu wina 	M	1	8.28
221029-174228_nya_394_elicit_25	pamalo amisasa pa paki munthu wandevu amavala mbale ndi kunyamula mowa atakhala mu chubu chamkati 	M	1	10.254
221029-174228_nya_394_elicit_26	bambo wina wovala t shirt ndi kabudula wagwada pafupi ndi mzere wamabokosi apulasitiki okhala ndi tepi zikwama ndi zinthu zina 	M	1	11.57
221029-174228_nya_394_elicit_27	munthu wovala zakuda akuima pafupi ndi galimoto yoyera yomwe ili ndi ma inter chubu ndi sofa ataunjika pamwamba pake 	M	1	11.82
221029-174228_nya_394_elicit_28	mwamuna wina wovala malaya abulauni opanda manja ndi kabudula wa khaki amasokera pansalu yotchinga mthunzi wa ramshackle 	M	1	10.844
221029-174228_nya_394_elicit_29	mkazi wa brunette pamwamba pa thanki yachikasu siketi yosindikizidwa ya paisley miyendo yatsitsi atakhala pa sofa ya buluu akuwerenga buku 	M	1	12.705
221029-174228_nya_394_elicit_30	ana amasewera ndi boti lakutali m dziwe lomwe lili ndi nyumba ya ngalawa 	M	1	6.738
221029-174228_nya_394_elicit_31	bambo wina wovala chipewa chaudzu komanso bandana yofiyira wagona pansi atakhala panja pampando 	M	1	7.396
221029-174228_nya_394_elicit_32	munthu wovala chipewa akuyenda m madzi atagwira chingwe chomangirira ku chinthu 	M	1	5.649
221029-174228_nya_394_elicit_33	mayi wina akugwira magazini akugwira kunja kwa zenera lamatabwa 	M	1	5.467
221029-174228_nya_394_elicit_34	munthu wakuda wokhala ndi magalasi yemwe wavala malaya oyera atakhala pakati pa timabokosi tating ono todzaza ndi zinthu zosiyanasiyana 	M	1	12.251
221029-174228_nya_394_elicit_35	wolimbana ndi kabudula woyera akukonzekera kumenya mdani wake mu kabudula wakuda pamene wosewera mpira akukonzekera kulumpha 	M	1	11.162
221029-174228_nya_394_elicit_36	amuna awiri ali mkati mwa ndewu ya mma ndipo wosewera mpira ali kumbuyo 	M	1	6.874
221029-174228_nya_394_elicit_37	mwanalume wavwala tuxedo na mwanakazi uyo wavwara vyakuvwara vya ukwati wakwimilira panthazi pa keke ya mizere itatu 	M	1	14.724
221029-174228_nya_394_elicit_38	gulu la anthu atayimirira akumwetulira ndipo kumbuyo kuli anthu ambiri ndi zizindikiro zopangidwa ndi manja 	M	1	7.94
221029-174228_nya_394_elicit_39	atsikana awiri akuyesera kukopa chidwi mwa kuzunguliza ma hula hoops msungwana wina wovala siketi yapinki alibe nsapato ndipo msungwana wina wavala siketi yamtundu wa denim komanso nsapato zofiirira kwambiri 	M	1	18.581
221029-174228_nya_394_elicit_40	amuna awiri akhala patebulo panja pamene amuna ena awiri akuwayang ana 	M	1	6.942
221029-174228_nya_394_elicit_41	anyamata awiri akuthamanga mumsewu wakunja wa nyumba yogonamo wina akuthamangira m mafelemu pamene wina akuthamangira m holoyo 	M	1	14.746
221029-174228_nya_394_elicit_42	basi ya lalanje yokhala ndi zotsatsa imadikirira podutsa njira ya baker street 	M	1	6.012
221029-174228_nya_394_elicit_43	mwamuna wovala kabudula wodula bwino nsonga ya tanki ndi nsapato zobiriwira atakhala m munda ndi mowa 	M	1	8.825
221029-174228_nya_394_elicit_44	kuwoneka pamwamba pa chipinda chochezera chokhala ndi mwamuna pampando umodzi akugona ndi galu pa wina pamene tebulo la khofi likukhala pakati pa chipindacho 	M	1	13.794
221029-174228_nya_394_elicit_45	okwatirana azaka zapakati ali pabwalo lokongola lotseguka ndi mapiri ozungulira tsiku ladzuwa akukonzekera hang glide 	M	1	10.481
221029-174228_nya_394_elicit_46	mwamuna ndi mkazi aliyense atavala malaya oyera akuyenda m mbali mwa msewu uku akucheza ndi mafoni awo 	M	1	8.643
221029-174228_nya_394_elicit_47	mwamuna wovala mathalauza ofiira opanda top wagwira makwerero 	M	1	6.602
221029-174228_nya_394_elicit_48	mwamuna wovala mathalauza ofiira opanda top wagwira makwerero 	M	1	5.422
221029-174228_nya_394_elicit_49	akuluakulu anayi pafupi ndi m mphepete mwa madzi malo ake ndi amapiri ndi amiyala ndi mapiri kumbuyo kwake 	M	1	9.46
221113-100223_nya_394_elicit_0	galu wamawanga wakuda ndi woyera amathamanga m mphepete mwa nyanja ndi mchenga 	M	1	6.965
221113-100223_nya_394_elicit_1	anyamata awiri achichepere ovala zofananira za new york giants akusewera ndi zovala 	M	1	8.28
221113-100223_nya_394_elicit_2	munthu aimirira pachipale chofewa n kunyamula chidole pamene galu wakuda akudumphira 	M	1	7.328
221113-100223_nya_394_elicit_3	galu waubweya akuthamanga pabwalo la udzu 	M	1	3.743
221113-100223_nya_394_elicit_4	munthu pa ski mumlengalenga pa ski otsetsereka 	M	1	4.31
221113-100223_nya_394_elicit_5	mayi ali pachiyambi cha kuluka chinthu chodabwitsa m chipinda chodzaza ndi zoluka zina 	M	1	9.506
221113-100223_nya_394_elicit_6	bambo wina wachikulire wovala nsalu zoluka akuphunzira kuluka muholo 	M	1	5.581
221113-100223_nya_394_elicit_7	mayi wina wovala vest yofiyira atakhala m hema ndipo mawu akuti dipaola turkey farm 	M	1	9.12
221113-100223_nya_394_elicit_8	wosewera pa skateboarder amazembera panjira yofiirira pomwe anthu ena atatu amawonera 	M	1	7.827
221113-100223_nya_394_elicit_9	chithaphwi chaching ono chabulauni chodutsa pabwalo laudzu 	M	1	5.762
221113-100223_nya_394_elicit_10	wosewera pa skateboarder akudumpha bolodi lake m mlengalenga pomwe wina wotsetsereka akuwonera 	M	1	7.033
221113-100223_nya_394_elicit_11	galu wolumala akuthamanga pabwalo laudzu 	M	1	4.537
221113-100223_nya_394_elicit_12	galu wamkulu wabulauni akuthamangitsa kagalu kakang ono koyera mu udzu 	M	1	7.464
221113-100223_nya_394_elicit_13	amuna angapo akulankhula pa cholankhulira ndipo munthu wapagalasiyo akuwoneka kuti akunena zinthu zoseketsa 	M	1	10.504
221113-100223_nya_394_elicit_14	ndi mapazi odekha kwambiri tiana ting onoting ono ta kum mawa timayandama pa siteji tili pa zala za ballet 	M	1	12.909
221113-100223_nya_394_elicit_15	azimayi atatu okondwa atakhala patebulo akugwira ntchito yosoka ulusi m chipinda kumbuyo kuli magulu a amayi omwe amagwira ntchito zofanana 	M	1	14.043
221113-100223_nya_394_elicit_16	munthu wa ku africa akupanga chinyengo ndi ndodo yomwe ikuyaka moto mbali zonse ziwiri 	M	1	7.214
221113-100223_nya_394_elicit_17	galu wabulauni ndi woyera amasewera mpira wa buluu mu chipolopolo chodzadza ndi madzi 	M	1	7.577
221113-100223_nya_394_elicit_18	mwamuna ndi mkazi akukwera njinga kudutsa mphambano ya mumzinda 	M	1	6.783
221113-100223_nya_394_elicit_19	bambo wina wanyamula maikolofoni kutsogolo kwa mwamuna wina yemwe wavala chipewa cha buluu 	M	1	7.033
221113-100223_nya_394_elicit_20	pali anthu ambiri omwe ali pafupi ndi chizindikiro cha buluu 	M	1	4.9
221113-100223_nya_394_elicit_21	bambo wina akunyamula njinga yake pamutu n kudutsa pagulu la anthu 	M	1	5.059
